amazon_record_id,product_id,product_name,main_category,sub_category,rating_num,rating_count_num,discount_percentage_num,estimated_revenue_proxy,review_length_chars,vader_compound_score,vader_sentiment_label,lda_topic_id,lda_topic_label,lda_topic_probability
1136,B09NTHQRW3,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML",Home&Kitchen,Kitchen&HomeAppliances,4.1,1034.0,20,2066966.0,1321,0.9598,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7485731836816462
1137,B008YW3CYM,USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),Home&Kitchen,Kitchen&HomeAppliances,4.1,37126.0,48,22869616.0,908,0.9617,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9855441518925436
1138,B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen,Kitchen&HomeAppliances,4.1,6355.0,29,9526145.0,834,0.9485,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9867722206627159
1139,B0BMFD94VD,"White Feather Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag, Chip, Plastic, Snack Bags, Package Home Closer Storage Tool (Multicolor) Random Colour",Home&Kitchen,Kitchen&HomeAppliances,3.3,12.0,60,2388.0,264,0.8246,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9516170482126749
1140,B00HZIOGXW,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),Home&Kitchen,"Heating,Cooling&AirQuality",4.1,13165.0,26,8030650.0,714,0.708,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9859422383887083
1141,B09CKSYBLR,"InstaCuppa Rechargeable Mini Electric Chopper - Stainless Steel Blades, One Touch Operation, for Mincing Garlic, Ginger, Onion, Vegetable, Meat, Nuts, (White, 250 ML, Pack of 1, 45 Watts)",Home&Kitchen,Kitchen&HomeAppliances,4.1,1646.0,33,1644354.0,500,0.9776,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9001789898192196
1142,B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),Home&Kitchen,Kitchen&HomeAppliances,4.4,17994.0,10,161928006.0,7097,0.9995,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9983741321908829
1143,B09MTLG4TP,"SAIELLIN Electric Lint Remover for Clothes Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades, Clothes and Furniture Lint Roller for Fabrics Portable Lint Shavers (White Orange)",Home&Kitchen,Kitchen&HomeAppliances,4.3,610.0,55,276330.0,767,0.9868,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9820441159391203
1144,B097XJQZ8H,"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",Home&Kitchen,Kitchen&HomeAppliances,4.1,8866.0,59,21845824.0,1750,0.9967,positive,1,"Topic 1: Value, Usability & Everyday Products",0.981988095966048
1145,B00935MD1C,"Prestige PRWO 1.8-2 700-Watts Delight Electric Rice Cooker with 2 Aluminium Cooking Pans - 1.8 Liters, White",Home&Kitchen,Kitchen&HomeAppliances,3.7,13406.0,31,36450914.0,220,-0.0516,negative,1,"Topic 1: Value, Usability & Everyday Products",0.7855416956185964
1146,B0BR4F878Q,"Swiffer Instant Electric Water Heater Faucet Tap Home-Kitchen Instantaneous Water Heater Tank less for Tap, LED Electric Head Water Heaters Tail Gallon Comfort(3000W) ((Pack of 1))",Home&Kitchen,"Heating,Cooling&AirQuality",4.8,53803.0,28,77422517.0,134,0.9349,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8805243350507687
1147,B0B3G5XZN5,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable Battery, 230 Watt Motor, 500 ML",Home&Kitchen,Kitchen&HomeAppliances,4.5,546.0,20,1528254.0,1217,0.9336,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9882530763126486
1148,B07WKB69RS,"Lifelong LLWH106 Flash 3 Litres Instant Water Heater for Home Use, 8 Bar Pressure,Power On/Off Indicator and Advanced Safety, (3000W, ISI Certified, 2 Years Warranty)",Home&Kitchen,"Heating,Cooling&AirQuality",4.0,5292.0,62,11049696.0,1340,0.9479,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9908554373588145
1149,B09DL9978Y,"Hindware Atlantic Compacto 3 Litre Instant water heater with Stainless Steel Tank, Robust Construction, Pressure Relief Valve And I-thermostat Feature (White And Grey)",Home&Kitchen,"Heating,Cooling&AirQuality",4.1,444.0,48,1065156.0,392,0.3437,positive,1,"Topic 1: Value, Usability & Everyday Products",0.968877507981557
1150,B06XMZV7RH,ATOM Selves-MH 200 GM Digital Pocket Scale,Home&Kitchen,Kitchen&HomeAppliances,3.9,4584.0,38,1411872.0,395,-0.115,negative,1,"Topic 1: Value, Usability & Everyday Products",0.8385128183674215
1151,B09WMTJPG7,Crompton InstaBliss 3-L Instant Water Heater (Geyser) with Advanced 4 Level Safety,Home&Kitchen,"Heating,Cooling&AirQuality",4.1,14947.0,41,38847253.0,1867,0.9764,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9621177061549
1152,B09ZK6THRR,"Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating (CRSHAH702SIR11, White)",Home&Kitchen,Kitchen&HomeAppliances,4.2,1559.0,52,746761.0,302,0.685,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9537859937564911
1153,B07MP21WJD,"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)",Home&Kitchen,Kitchen&HomeAppliances,4.1,1660.0,18,406700.0,335,0.9714,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9610568614879396
1154,B09XB1R2F3,"Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pet Hairball Quick Epilator Shaver Removing Dust Pet Hair from Clothing Furniture Perfect for Clothing,Furniture,Couch,Carpet (Standard)",Home&Kitchen,Kitchen&HomeAppliances,3.5,132.0,78,23628.0,745,0.9503,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9811853675559248
1155,B08Y5QJXSR,atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy Saving Ceiling Fan (Matt Black),Home&Kitchen,"Heating,Cooling&AirQuality",4.3,28629.0,31,102176901.0,414,0.7005,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9337423371632041
1156,B07WJXCTG9,"Pigeon by Stovekraft Amaze Plus Electric Kettle (14313) with Stainless Steel Body, 1.8 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,Kitchen&HomeAppliances,3.9,8446.0,48,5903754.0,658,0.2838,positive,1,"Topic 1: Value, Usability & Everyday Products",0.981763814406288
1157,B09NBZ36F7,Usha CookJoy (CJ1600WPC) 1600 Watt Induction cooktop (Black),Home&Kitchen,Kitchen&HomeAppliances,4.2,11199.0,48,23394711.0,226,0.1154,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9448393595298079
1158,B0912WJ87V,"Reffair AX30 [MAX] Portable Air Purifier for Car, Home & Office | Smart Ionizer Function | H13 Grade True HEPA Filter [Internationally Tested] Aromabuds Fragrance Option - Black",Car&Motorbike,CarAccessories,3.8,1118.0,42,2615002.0,1069,0.9761,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8583477392921157
1159,B0BMTZ4T1D,!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!,Home&Kitchen,"Heating,Cooling&AirQuality",4.5,11.0,51,8624.0,582,0.9571,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9818434050553269
1160,B07Z51CGGH,"Eureka Forbes Wet & Dry Ultimo 1400 Watts Multipurpose Vacuum Cleaner,Power Suction & Blower with 20 litres Tank Capacity,6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red)",Home&Kitchen,Kitchen&HomeAppliances,3.8,4353.0,45,23937147.0,880,0.9778,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9647144354100912
1161,B0BDG6QDYD,Activa Heat-Max 2000 Watts Room Heater (White color ) with ABS body,Home&Kitchen,"Heating,Cooling&AirQuality",4.1,185.0,55,166315.0,549,0.886,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9765508220423528
1162,B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,Kitchen&HomeAppliances,4.2,14290.0,0,24221550.0,455,0.9857,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9757256191120511
1163,B00SMJPA9C,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",Home&Kitchen,Kitchen&HomeAppliances,4.1,3036.0,47,1514964.0,362,0.4754,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9745393590903911
1164,B0B9RN5X8B,V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | | 2 Year Warranty,Home&Kitchen,"Heating,Cooling&AirQuality",4.2,1296.0,43,3497904.0,347,0.8442,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9257032051531177
1165,B08QW937WV,Homeistic Applience™ Instant Electric Water Heater Faucet Tap For Kitchen And Bathroom Sink Digital Water Heating Tap with Shower Head ABS Body- Shock Proof (Pack Of 1. White),Home&Kitchen,"Heating,Cooling&AirQuality",4.5,19.0,52,27512.0,229,0.9166,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9630861750398773
1166,B0B4PPD89B,"Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag Clips (Multi-Color) | (Pack of 18)|",Home&Kitchen,Kitchen&HomeAppliances,4.0,97.0,0,7663.0,715,0.5082,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9842477745348742
1167,B08GM5S4CQ,Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free installation (White Blue),Home&Kitchen,"Heating,Cooling&AirQuality",4.4,1771.0,51,12379290.0,1640,0.9746,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9929896328342634
1168,B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),Home&Kitchen,Kitchen&HomeAppliances,4.0,15034.0,32,40561732.0,747,0.7912,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9840601231029178
1169,B083M7WPZD,"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)",Home&Kitchen,Kitchen&HomeAppliances,4.0,3242.0,47,10371158.0,261,0.4939,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9592327311811734
1170,B07GLSKXS1,KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Superfast Boiling | Auto Shut-Off | Boil Dry Protection | 360° Rotating Base | Water Level Indicator,Home&Kitchen,Kitchen&HomeAppliances,3.9,2832.0,39,3395568.0,342,0.8504,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9665681890700214
1171,B09F6KL23R,"SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper, Meat, Vegetables, Onion , Garlic Slicer Dicer, Fruit & Nuts Blender (2L, 700 Watts)",Home&Kitchen,Kitchen&HomeAppliances,4.0,1498.0,49,2118172.0,637,0.9549,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9786598251678029
1172,B094G9L9LT,KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Auto shut off over heating protection | 1 Year Warranty,Home&Kitchen,Kitchen&HomeAppliances,3.8,305.0,49,304695.0,604,-0.9019,negative,1,"Topic 1: Value, Usability & Everyday Products",0.9851332578363302
1173,B09FZ89DK6,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)",Home&Kitchen,Kitchen&HomeAppliances,4.2,1191.0,40,7144809.0,1274,0.9941,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9919937036542164
1174,B0811VCGL5,"Mi Air Purifier 3 with True HEPA Filter, removes air pollutants, smoke, odor, bacteria & viruses with 99.97% efficiency, coverage area up to 484 sq. ft., Wi-Fi & Voice control - Alexa/GA (white)",Home&Kitchen,"Heating,Cooling&AirQuality",4.3,4049.0,23,40368530.0,4765,0.9977,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8886264884845095
1175,B07FXLC2G2,"Tata Swach Bulb 6000-Litre Cartridge, 1 Piece, White, Hollow Fiber Membrane",Home&Kitchen,Kitchen&HomeAppliances,4.2,3160.0,0,2205680.0,621,0.6542,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9737713702618402
1176,B01LYU3BZF,Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood),Home&Kitchen,"Heating,Cooling&AirQuality",4.3,9650.0,31,21220350.0,684,0.9844,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8974008275382243
1177,B083RC4WFJ,"PrettyKrafts Laundry Bag / Basket for Dirty Clothes, Folding Round Laundry Bag,Set of 2, Black Wave",Home&Kitchen,HomeStorage&Organization,4.2,3846.0,60,1230720.0,597,0.9728,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9794582545650794
1178,B09SFRNKSR,"FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture, Wool, Coat, Car Seats, Carpet, Fabric, Dust Cleaner, Pet Hair Remover with 1 Handle & 1 Refill Total 60 Sheets & 1 Cover",Home&Kitchen,Kitchen&HomeAppliances,4.4,290.0,40,86420.0,703,0.989,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9824493851153555
1179,B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),Home&Kitchen,Kitchen&HomeAppliances,3.8,2206.0,20,2644994.0,414,0.9144,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.4796571114282655
1180,B07SPVMSC6,Bajaj Frore 1200 mm Ceiling Fan (Brown),Home&Kitchen,"Heating,Cooling&AirQuality",4.1,9349.0,47,13079251.0,719,0.9601,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8956728739391185
1181,B09H3BXWTK,"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking Scale, 2 Year Warranty & Battery Included (Weighing Scale Without Bowl) Capacity 10 Kg, 1 Gm",Home&Kitchen,Kitchen&HomeAppliances,3.9,578.0,79,346222.0,936,0.8734,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9420104141594684
1182,B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen,Kitchen&HomeAppliances,4.3,9331.0,0,13987169.0,556,0.9475,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9683145925421286
1183,B08GJ57MKL,"Coway Professional Air Purifier for Home, Longest Filter Life 8500 Hrs, Green True HEPA Filter, Traps 99.99% Virus & PM 0.1 Particles, Warranty 7 Years (AirMega 150 (AP-1019C))",Home&Kitchen,"Heating,Cooling&AirQuality",4.4,3837.0,76,55252800.0,2797,0.9977,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9955767532202531
1184,B009DA69W6,KENT Gold Optima Gravity Water Purifier (11016) | UF Technology Based | Non-Electric & Chemical Free | Counter Top | 10L Storage | White,Home&Kitchen,Kitchen&HomeAppliances,3.6,11456.0,11,19463744.0,469,0.8671,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9801202474869712
1185,B099PR2GQJ,HOMEPACK 750W Radiant Room Home Office Heaters For Winter,Home&Kitchen,"Heating,Cooling&AirQuality",3.8,49.0,35,31801.0,1061,0.9001,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9876283534791593
1186,B08G8H8DPL,"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",Home&Kitchen,Kitchen&HomeAppliances,4.0,4978.0,49,16173522.0,685,0.9753,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9820563449970957
1187,B08VGM3YMF,"Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Grey & Black)-HEARTXY11447",Home&Kitchen,HomeStorage&Organization,4.1,1996.0,60,397204.0,632,0.9227,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9767818414090974
1188,B08TTRVWKY,"MILTON Smart Egg Boiler 360-Watts (Transparent and Silver Grey), Boil Up to 7 Eggs",Home&Kitchen,Kitchen&HomeAppliances,4.3,1811.0,42,1990289.0,474,0.9776,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8310377160886732
1189,B07T4D9FNY,"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",Home&Kitchen,Kitchen&HomeAppliances,4.0,2198.0,55,1459472.0,247,0.915,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9400166779596166
1190,B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular (Black),Home&Kitchen,Kitchen&HomeAppliances,3.9,13127.0,26,3413020.0,387,0.1126,positive,1,"Topic 1: Value, Usability & Everyday Products",0.955341264089041
1191,B08WRKSF9D,"V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater (Geyser) with Advanced Safety Features, White",Home&Kitchen,"Heating,Cooling&AirQuality",4.4,5865.0,24,38116635.0,1475,0.8834,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9924578593822179
1192,B09R83SFYV,"Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table, foot pedal, adapter",Home&Kitchen,Kitchen&HomeAppliances,3.7,1067.0,41,1583428.0,426,0.8844,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9745937179677833
1193,B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",Home&Kitchen,Kitchen&HomeAppliances,3.6,4881.0,36,4876119.0,388,0.7312,positive,1,"Topic 1: Value, Usability & Everyday Products",0.964195015042608
1194,B07FL3WRX5,"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black",Home&Kitchen,Kitchen&HomeAppliances,3.7,11217.0,49,37004883.0,1710,0.9969,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9932605101217165
1195,B0BPCJM7TB,"WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater with Stand",Home&Kitchen,Kitchen&HomeAppliances,4.0,43.0,74,11137.0,541,0.9926,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9836515690777192
1196,B08H673XKN,"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",Home&Kitchen,Kitchen&HomeAppliances,4.2,4664.0,58,15153336.0,1262,0.9921,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9895449394832048
1197,B07DXRGWDJ,"Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1200 Watt, up to 22g/min",Home&Kitchen,Kitchen&HomeAppliances,3.8,2112.0,29,9039360.0,1544,0.9393,positive,1,"Topic 1: Value, Usability & Everyday Products",0.993117483462138
1198,B08243SKCK,"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",Home&Kitchen,HomeStorage&Organization,4.2,2737.0,37,517293.0,522,0.8872,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9689891519840214
1199,B09SPTNG58,"Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan (Lustre Brown, Pack of 1)",Home&Kitchen,"Heating,Cooling&AirQuality",3.9,9019.0,38,13068531.0,427,0.6249,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8129476977277316
1200,B083J64CBB,"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",Home&Kitchen,HomeStorage&Organization,4.0,10234.0,60,2036566.0,556,0.5243,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7893236655991267
1201,B08JV91JTK,JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand Mixer Egg Beater for Cake Making and Whipping Cream with 7 Speed Control (White) with Free Spatula and Oil Brush,Home&Kitchen,Kitchen&HomeAppliances,4.1,550.0,64,260700.0,848,0.9866,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9820243352803045
1202,B0BQ3K23Y1,"Oratech Coffee Frother electric, milk frother electric, coffee beater, cappuccino maker, Coffee Foamer, Mocktail Mixer, Coffee Foam Maker, coffee whisker electric, Froth Maker, coffee stirrers electric, coffee frothers, Coffee Blender, (6 Month Warranty) (Multicolour)",Home&Kitchen,Kitchen&HomeAppliances,4.8,28.0,44,7812.0,2249,0.9995,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9944732966272015
1203,B09MT94QLL,"Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 Mm",Home&Kitchen,"Heating,Cooling&AirQuality",4.2,1353.0,58,2704647.0,315,0.4246,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9688511565790489
